"","age","marital","education","occupation","default","housing","contact","quarter","day","duration","campaign","pdays","previous","poutcome","y"
"17268",59,"married",0,2,"unknown","no","cellular",1,5,1330,3,999,0,"nonexistent","yes"
"17269",45,"married",0,0,"no","no","cellular",1,5,194,2,999,0,"nonexistent","no"
"17270",49,"divorced",1,1,"no","yes","cellular",1,5,238,4,999,0,"nonexistent","no"
"17271",52,"married",2,1,"no","no","cellular",1,5,171,1,999,0,"nonexistent","no"
"17272",35,"single",0,2,"no","no","cellular",1,5,936,1,999,0,"nonexistent","no"
"17273",35,"divorced",2,1,"no","no","cellular",1,5,210,4,999,0,"nonexistent","no"
"17274",27,"single",2,1,"no","no","cellular",1,5,83,10,999,0,"nonexistent","no"
"17275",52,"married",1,0,"unknown","yes","cellular",1,5,946,3,999,0,"nonexistent","yes"
"17276",31,"married",1,0,"no","no","cellular",1,5,1319,2,999,0,"nonexistent","no"
"17277",43,"married",2,1,"no","no","cellular",1,5,250,3,999,0,"nonexistent","no"
"17278",58,"married",0,1,"unknown","no","cellular",1,5,103,3,999,0,"nonexistent","no"
"17279",59,"married",NA,1,"unknown","yes","cellular",1,5,150,2,999,0,"nonexistent","no"
"17280",54,"married",2,1,"unknown","no","cellular",1,5,67,3,999,0,"nonexistent","no"
"17281",51,"married",0,1,"unknown","yes","cellular",1,5,124,2,999,0,"nonexistent","no"
"17282",52,"married",0,0,"unknown","yes","cellular",1,5,85,3,999,0,"nonexistent","no"
"17283",57,"single",0,2,"no","no","telephone",1,5,93,11,999,0,"nonexistent","no"
"17284",53,"married",1,2,"no","yes","cellular",1,5,99,7,999,0,"nonexistent","no"
"17285",59,"married",1,2,"no","yes","cellular",1,5,1448,17,999,0,"nonexistent","yes"
"17286",52,"married",0,0,"unknown","no","cellular",1,5,432,3,999,0,"nonexistent","no"
"17287",32,"single",1,1,"no","yes","telephone",1,5,143,3,999,0,"nonexistent","no"
"17288",35,"single",0,2,"no","yes","cellular",1,5,50,3,999,0,"nonexistent","no"
"17289",42,"married",0,1,"unknown","yes","cellular",1,5,126,3,999,0,"nonexistent","no"
"17290",56,"married",1,0,"no","no","cellular",1,5,87,4,999,0,"nonexistent","no"
"17291",42,"married",2,1,"no","no","cellular",1,5,400,2,999,0,"nonexistent","no"
"17292",46,"single",NA,2,"no","yes","telephone",1,5,279,4,999,0,"nonexistent","yes"
"17293",44,"married",0,0,"no","no","cellular",1,5,185,3,999,0,"nonexistent","no"
"17294",38,"divorced",1,1,"no","yes","cellular",1,5,164,4,999,0,"nonexistent","no"
"17295",56,"married",2,1,"no","no","cellular",1,5,188,9,999,0,"nonexistent","no"
"17296",53,"married",2,1,"unknown","no","cellular",1,5,118,3,999,0,"nonexistent","no"
"17297",56,"married",1,1,"unknown","yes","cellular",1,5,661,4,999,0,"nonexistent","yes"
"17298",57,"single",NA,1,"no","no","cellular",1,5,137,7,999,0,"nonexistent","no"
"17299",48,"single",1,1,"no","yes","cellular",1,5,237,5,999,0,"nonexistent","no"
"17300",58,"divorced",1,2,"unknown","no","cellular",1,5,195,6,999,0,"nonexistent","no"
"17301",47,"married",0,0,"unknown","yes","cellular",1,5,138,4,999,0,"nonexistent","no"
"17302",25,"single",2,1,"no","yes","cellular",1,5,114,5,999,0,"nonexistent","no"
"17303",42,"married",1,1,"no","yes","cellular",1,5,96,3,999,0,"nonexistent","no"
"17304",46,"divorced",2,1,"unknown","no","cellular",1,5,65,2,999,0,"nonexistent","no"
"17305",45,"married",0,0,"no","no","cellular",1,5,144,2,999,0,"nonexistent","no"
"17306",58,"married",0,0,"unknown","yes","cellular",1,5,198,4,999,0,"nonexistent","no"
"17307",53,"married",NA,0,"unknown","yes","cellular",1,5,386,2,999,0,"nonexistent","no"
"17308",51,"single",2,1,"no","no","telephone",1,5,163,5,999,0,"nonexistent","no"
"17309",28,"single",1,1,"no","no","cellular",1,5,63,12,999,0,"nonexistent","no"
"17310",56,"married",NA,1,"unknown","yes","cellular",1,5,84,3,999,0,"nonexistent","no"
"17311",56,"married",0,1,"unknown","no","cellular",1,5,188,14,999,0,"nonexistent","no"
"17312",40,"divorced",0,1,"no","yes","cellular",1,5,481,3,999,0,"nonexistent","no"
"17313",28,"single",0,0,"no","no","cellular",1,5,1369,9,999,0,"nonexistent","yes"
"17314",39,"married",2,1,"no","no","cellular",1,5,653,4,999,0,"nonexistent","yes"
"17315",50,"married",2,2,"no","yes","cellular",1,5,460,5,999,0,"nonexistent","no"
"17316",44,"married",0,0,"no","no","cellular",1,5,41,3,999,0,"nonexistent","no"
"17317",50,"married",0,0,"unknown","yes","telephone",1,5,282,9,999,0,"nonexistent","no"
"17318",54,"married",2,1,"no","no","telephone",1,5,395,6,999,0,"nonexistent","no"
"17319",49,"married",2,1,"no","yes","cellular",1,5,190,4,999,0,"nonexistent","no"
"17320",55,"married",0,0,"unknown","yes","cellular",1,1,71,7,999,0,"nonexistent","no"
"17321",55,"divorced",2,1,"unknown","no","cellular",1,1,68,4,999,0,"nonexistent","no"
"17322",46,"married",1,1,"unknown","yes","cellular",1,1,151,2,999,0,"nonexistent","no"
"17323",43,"married",1,1,"no","yes","cellular",1,1,32,2,999,0,"nonexistent","no"
"17324",44,"married",1,1,"unknown","yes","cellular",1,1,102,6,999,0,"nonexistent","no"
"17325",47,"divorced",2,1,"no","yes","cellular",1,1,147,2,999,0,"nonexistent","no"
"17326",42,"single",2,NA,"unknown","yes","cellular",1,1,93,3,999,0,"nonexistent","no"
"17327",44,"married",0,0,"unknown","no","cellular",1,1,29,12,999,0,"nonexistent","no"
"17328",48,"married",1,0,"no","yes","telephone",1,1,63,5,999,0,"nonexistent","no"
"17329",55,"married",0,0,"unknown","no","cellular",1,1,40,3,999,0,"nonexistent","no"
"17330",36,"married",2,1,"no","yes","cellular",1,1,230,2,999,0,"nonexistent","no"
"17331",42,"married",NA,NA,"no","yes","cellular",1,1,33,2,999,0,"nonexistent","no"
"17332",54,"divorced",2,0,"unknown","yes","cellular",1,1,57,4,999,0,"nonexistent","no"
"17333",54,"married",0,1,"no","yes","cellular",1,1,177,17,999,0,"nonexistent","no"
"17334",30,"single",0,0,"no","yes","cellular",1,1,52,6,999,0,"nonexistent","no"
"17335",42,"single",2,1,"no","no","cellular",1,1,49,2,999,0,"nonexistent","no"
"17336",45,"single",2,1,"no","no","cellular",1,1,123,5,999,0,"nonexistent","no"
"17337",59,"divorced",1,1,"no","yes","cellular",1,1,44,2,999,0,"nonexistent","no"
"17338",42,"married",2,1,"no","no","cellular",1,1,243,30,999,0,"nonexistent","no"
"17339",51,"married",0,0,"unknown","no","telephone",1,1,41,5,999,0,"nonexistent","no"
"17340",50,"divorced",2,1,"no","no","cellular",1,1,60,6,999,0,"nonexistent","no"
"17341",44,"divorced",2,1,"unknown","yes","telephone",1,1,31,3,999,0,"nonexistent","no"
"17342",40,"divorced",1,1,"no","yes","cellular",1,1,52,10,999,0,"nonexistent","no"
"17343",37,"married",NA,2,"no","yes","cellular",1,1,110,17,999,0,"nonexistent","no"
"17344",51,"married",0,1,"unknown","yes","cellular",1,1,33,2,999,0,"nonexistent","no"
"17345",49,"unknown",NA,NA,"unknown","yes","cellular",1,1,49,9,999,0,"nonexistent","no"
"17346",44,"married",1,1,"unknown","no","cellular",1,1,327,2,999,0,"nonexistent","no"
"17347",47,"single",2,1,"no","yes","cellular",1,1,108,2,999,0,"nonexistent","no"
"17348",41,"married",1,0,"no","yes","cellular",1,1,95,2,999,0,"nonexistent","no"
"17349",44,"divorced",1,0,"no","no","cellular",1,1,119,3,999,0,"nonexistent","no"
"17350",56,"divorced",0,1,"unknown","no","cellular",1,1,234,2,999,0,"nonexistent","no"
"17351",47,"single",2,1,"unknown","no","cellular",1,1,261,3,999,0,"nonexistent","no"
"17352",56,"married",0,1,"no","yes","cellular",1,1,180,3,999,0,"nonexistent","no"
"17353",41,"married",1,0,"no","yes","cellular",1,1,56,8,999,0,"nonexistent","no"
"17354",51,"divorced",2,2,"no","yes","cellular",1,1,70,3,999,0,"nonexistent","no"
"17355",42,"married",0,1,"unknown","yes","cellular",1,1,163,2,999,0,"nonexistent","no"
"17356",40,"married",0,0,"no","yes","cellular",1,1,62,2,999,0,"nonexistent","no"
"17357",37,"married",2,1,"unknown","yes","cellular",1,1,110,5,999,0,"nonexistent","no"
"17358",45,"married",1,1,"unknown","yes","cellular",1,1,386,3,999,0,"nonexistent","no"
"17359",34,"married",1,1,"no","yes","cellular",1,1,295,3,999,0,"nonexistent","no"
"17360",43,"married",0,0,"no","no","cellular",1,1,458,6,999,0,"nonexistent","yes"
"17361",51,"divorced",2,1,"no","no","cellular",1,1,117,3,999,0,"nonexistent","no"
"17362",49,"married",1,1,"no","yes","cellular",1,1,69,11,999,0,"nonexistent","no"
"17363",43,"single",2,1,"no","yes","cellular",1,1,48,20,999,0,"nonexistent","no"
"17364",36,"married",0,0,"no","yes","cellular",1,1,57,5,999,0,"nonexistent","no"
"17365",50,"divorced",2,1,"no","no","cellular",1,1,983,2,999,0,"nonexistent","yes"
"17366",47,"single",2,1,"no","yes","cellular",1,1,365,3,999,0,"nonexistent","yes"
"17367",42,"married",2,1,"unknown","no","cellular",1,1,95,2,999,0,"nonexistent","no"
"17368",36,"single",0,0,"no","no","cellular",1,1,31,2,999,0,"nonexistent","no"
"17369",38,"married",2,1,"no","yes","cellular",1,1,55,5,999,0,"nonexistent","no"
"17370",48,"married",1,0,"unknown","yes","cellular",1,1,49,6,999,0,"nonexistent","no"
"17371",44,"single",1,0,"unknown","no","telephone",1,1,193,2,999,0,"nonexistent","no"
"17372",56,"married",0,0,"unknown","no","telephone",1,1,36,1,999,0,"nonexistent","no"
"17373",59,"married",2,2,"no","yes","cellular",1,1,664,7,999,0,"nonexistent","yes"
"17374",40,"married",2,0,"no","yes","cellular",1,1,108,3,999,0,"nonexistent","no"
"17375",38,"married",2,1,"no","no","cellular",1,1,110,2,999,0,"nonexistent","no"
"17376",46,"married",1,0,"unknown","no","cellular",1,1,57,2,999,0,"nonexistent","no"
"17377",46,"married",2,1,"no","no","cellular",1,1,89,2,999,0,"nonexistent","no"
"17378",44,"single",1,0,"unknown","no","cellular",1,1,699,2,999,0,"nonexistent","yes"
"17379",37,"divorced",1,1,"no","no","cellular",1,1,131,6,999,0,"nonexistent","no"
"17380",43,"married",0,0,"unknown","no","cellular",1,1,463,1,999,0,"nonexistent","no"
"17381",43,"married",0,0,"unknown","yes","cellular",1,1,228,1,999,0,"nonexistent","no"
"17382",31,"single",2,1,"no","yes","cellular",1,1,30,2,999,0,"nonexistent","no"
"17383",55,"married",1,1,"no","yes","cellular",1,1,700,1,999,0,"nonexistent","yes"
"17384",53,"married",2,1,"no","yes","cellular",1,1,124,2,999,0,"nonexistent","no"
"17385",43,"married",2,1,"unknown","no","cellular",1,1,219,2,999,0,"nonexistent","no"
"17386",45,"married",2,0,"no","yes","cellular",1,1,307,1,999,0,"nonexistent","no"
"17387",41,"married",1,0,"no","yes","cellular",1,1,82,2,999,0,"nonexistent","no"
"17388",51,"divorced",2,1,"no","yes","cellular",1,1,151,2,999,0,"nonexistent","no"
"17389",47,"single",2,1,"unknown","yes","cellular",1,1,106,2,999,0,"nonexistent","no"
"17390",58,"married",NA,2,"unknown","yes","telephone",1,1,121,1,999,0,"nonexistent","no"
"17391",48,"married",1,0,"no","yes","cellular",1,1,115,7,999,0,"nonexistent","no"
"17392",43,"married",0,0,"unknown","unknown","cellular",1,1,939,2,999,0,"nonexistent","yes"
"17393",51,"married",2,1,"unknown","no","cellular",1,1,60,2,999,0,"nonexistent","no"
"17394",45,"divorced",2,1,"no","yes","cellular",1,1,340,1,999,0,"nonexistent","no"
"17395",57,"married",2,1,"unknown","yes","cellular",1,1,54,2,999,0,"nonexistent","no"
"17396",44,"divorced",2,1,"unknown","no","cellular",1,1,73,2,999,0,"nonexistent","no"
"17397",58,"divorced",0,2,"unknown","yes","cellular",1,1,362,5,999,0,"nonexistent","no"
"17398",43,"married",2,1,"unknown","yes","cellular",1,1,746,1,999,0,"nonexistent","no"
"17399",58,"married",NA,2,"unknown","yes","telephone",1,1,22,1,999,0,"nonexistent","no"
"17400",59,"divorced",0,1,"unknown","yes","cellular",1,1,745,6,999,0,"nonexistent","yes"
"17401",38,"married",1,1,"no","yes","cellular",1,1,319,2,999,0,"nonexistent","no"
"17402",30,"married",1,1,"no","no","cellular",1,1,219,1,999,0,"nonexistent","no"
"17403",43,"divorced",1,1,"no","yes","cellular",1,1,200,1,999,0,"nonexistent","no"
"17404",58,"married",NA,2,"unknown","yes","cellular",1,1,174,1,999,0,"nonexistent","no"
"17405",51,"married",0,1,"unknown","no","cellular",1,1,136,4,999,0,"nonexistent","no"
"17406",44,"divorced",2,1,"unknown","no","cellular",1,1,154,1,999,0,"nonexistent","no"
"17407",40,"married",2,0,"no","no","telephone",1,1,108,5,999,0,"nonexistent","no"
"17408",46,"married",2,1,"no","no","cellular",1,1,87,3,999,0,"nonexistent","no"
"17409",57,"married",2,1,"no","no","cellular",1,1,68,2,999,0,"nonexistent","no"
"17410",57,"married",2,1,"unknown","unknown","telephone",1,1,644,1,999,0,"nonexistent","no"
"17411",59,"married",0,0,"unknown","yes","cellular",1,1,108,7,999,0,"nonexistent","no"
"17412",47,"married",0,0,"unknown","yes","telephone",1,1,148,1,999,0,"nonexistent","no"
"17413",56,"married",2,0,"no","no","cellular",1,1,139,2,999,0,"nonexistent","no"
"17414",39,"married",1,0,"no","yes","cellular",1,1,84,4,999,0,"nonexistent","no"
"17415",40,"married",2,0,"no","no","cellular",1,1,240,2,999,0,"nonexistent","no"
"17416",57,"married",0,1,"unknown","no","cellular",1,1,194,3,999,0,"nonexistent","no"
"17417",47,"married",2,0,"no","yes","cellular",1,1,330,4,999,0,"nonexistent","no"
"17418",58,"single",NA,1,"unknown","no","telephone",1,1,228,1,999,0,"nonexistent","no"
"17419",46,"married",2,1,"no","no","cellular",1,1,662,2,999,0,"nonexistent","yes"
"17420",53,"married",NA,0,"unknown","yes","cellular",1,1,60,1,999,0,"nonexistent","no"
"17421",57,"married",2,1,"unknown","yes","telephone",1,1,40,1,999,0,"nonexistent","no"
"17422",55,"unknown",NA,NA,"unknown","yes","cellular",1,1,230,1,999,0,"nonexistent","no"
"17423",31,"single",2,1,"no","no","cellular",1,1,173,1,999,0,"nonexistent","no"
"17424",47,"married",0,0,"unknown","no","cellular",1,1,78,1,999,0,"nonexistent","no"
"17425",59,"married",0,2,"no","no","cellular",1,1,551,4,999,0,"nonexistent","no"
"17426",50,"divorced",2,1,"no","no","telephone",1,1,130,7,999,0,"nonexistent","no"
"17427",58,"single",NA,1,"unknown","no","cellular",1,1,49,1,999,0,"nonexistent","no"
"17428",49,"married",NA,0,"unknown","no","cellular",1,1,295,2,999,0,"nonexistent","no"
"17429",47,"married",0,0,"unknown","no","cellular",1,1,139,1,999,0,"nonexistent","no"
"17430",44,"married",1,1,"unknown","yes","telephone",1,1,13,1,999,0,"nonexistent","no"
"17431",47,"married",0,0,"unknown","yes","cellular",1,1,367,1,999,0,"nonexistent","no"
"17432",44,"married",1,1,"unknown","no","telephone",1,1,137,1,999,0,"nonexistent","no"
"17433",42,"married",2,1,"no","no","cellular",1,1,97,2,999,0,"nonexistent","no"
"17434",55,"married",2,1,"no","no","cellular",1,1,73,4,999,0,"nonexistent","no"
"17435",44,"married",1,1,"unknown","yes","cellular",1,1,126,1,999,0,"nonexistent","no"
"17436",44,"married",1,1,"unknown","no","cellular",1,1,164,1,999,0,"nonexistent","no"
"17437",39,"single",2,1,"no","yes","cellular",1,1,50,3,999,0,"nonexistent","no"
"17438",42,"married",2,1,"no","no","cellular",1,1,24,12,999,0,"nonexistent","no"
"17439",42,"married",2,1,"no","no","cellular",1,1,84,2,999,0,"nonexistent","no"
"17440",43,"married",0,0,"unknown","no","cellular",1,1,547,3,999,0,"nonexistent","no"
"17441",44,"married",1,1,"unknown","no","cellular",1,1,292,1,999,0,"nonexistent","no"
"17442",50,"married",NA,NA,"unknown","no","cellular",1,1,53,1,999,0,"nonexistent","no"
"17443",56,"married",0,0,"unknown","no","cellular",1,1,241,6,999,0,"nonexistent","no"
"17444",44,"married",1,1,"unknown","yes","cellular",1,1,418,1,999,0,"nonexistent","no"
"17445",44,"divorced",1,0,"no","yes","telephone",1,1,112,1,999,0,"nonexistent","no"
"17446",57,"married",0,2,"unknown","no","cellular",1,1,65,5,999,0,"nonexistent","no"
"17447",42,"married",1,1,"no","yes","telephone",1,1,388,1,999,0,"nonexistent","no"
"17448",53,"married",0,2,"unknown","no","cellular",1,1,273,1,999,0,"nonexistent","no"
"17449",59,"divorced",NA,0,"unknown","no","cellular",1,1,103,3,999,0,"nonexistent","no"
"17450",44,"divorced",1,0,"no","yes","cellular",1,1,1169,1,999,0,"nonexistent","yes"
"17451",46,"divorced",2,1,"no","yes","telephone",1,1,59,4,999,0,"nonexistent","no"
"17452",40,"married",2,0,"no","yes","cellular",1,1,431,1,999,0,"nonexistent","yes"
"17453",50,"married",NA,NA,"unknown","yes","cellular",1,1,143,1,999,0,"nonexistent","no"
"17454",43,"married",0,0,"unknown","yes","cellular",1,1,405,3,999,0,"nonexistent","no"
"17455",49,"married",1,1,"no","yes","cellular",1,1,263,1,999,0,"nonexistent","no"
"17456",40,"married",NA,1,"unknown","no","cellular",1,1,143,9,999,0,"nonexistent","no"
"17457",40,"divorced",1,1,"no","no","cellular",1,1,837,2,999,0,"nonexistent","yes"
"17458",45,"married",2,0,"no","yes","cellular",1,1,19,23,999,0,"nonexistent","no"
"17459",36,"married",0,0,"no","no","cellular",1,1,63,1,999,0,"nonexistent","no"
"17460",45,"married",1,1,"unknown","no","telephone",1,1,55,1,999,0,"nonexistent","no"
"17461",51,"married",1,0,"unknown","yes","telephone",1,1,596,3,999,0,"nonexistent","yes"
"17462",37,"married",2,1,"unknown","yes","cellular",1,1,35,1,999,0,"nonexistent","no"
"17463",47,"married",0,0,"unknown","no","cellular",1,1,71,3,999,0,"nonexistent","no"
"17464",38,"divorced",2,1,"no","no","cellular",1,1,101,3,999,0,"nonexistent","no"
"17465",43,"married",1,0,"no","no","cellular",1,1,337,1,999,0,"nonexistent","no"
"17466",43,"married",0,0,"unknown","yes","cellular",1,1,65,4,999,0,"nonexistent","no"
"17467",42,"married",NA,NA,"no","yes","cellular",1,1,48,9,999,0,"nonexistent","no"
"17468",45,"married",1,0,"unknown","no","cellular",1,1,174,1,999,0,"nonexistent","no"
"17469",45,"married",1,1,"unknown","yes","cellular",1,1,201,1,999,0,"nonexistent","no"
"17470",45,"divorced",0,1,"no","no","telephone",1,1,296,1,999,0,"nonexistent","no"
"17471",35,"single",2,1,"no","no","cellular",1,1,180,3,999,0,"nonexistent","no"
"17472",37,"married",2,1,"unknown","no","cellular",1,1,332,1,999,0,"nonexistent","no"
"17473",56,"married",0,0,"unknown","no","cellular",1,1,55,3,999,0,"nonexistent","no"
"17474",45,"married",1,1,"unknown","no","cellular",1,1,301,1,999,0,"nonexistent","no"
"17475",51,"divorced",2,1,"no","no","telephone",1,1,359,1,999,0,"nonexistent","no"
"17476",54,"married",0,0,"no","no","cellular",1,1,54,1,999,0,"nonexistent","no"
"17477",51,"married",0,1,"unknown","yes","cellular",1,1,114,1,999,0,"nonexistent","no"
"17478",59,"divorced",1,1,"no","yes","cellular",1,1,86,3,999,0,"nonexistent","no"
"17479",55,"divorced",2,1,"no","yes","cellular",1,1,404,2,999,0,"nonexistent","no"
"17480",34,"single",1,0,"no","yes","cellular",1,1,435,2,999,0,"nonexistent","no"
"17481",57,"married",2,1,"no","no","cellular",1,1,231,3,999,0,"nonexistent","no"
"17482",40,"married",0,0,"no","yes","telephone",1,1,40,5,999,0,"nonexistent","no"
"17483",43,"single",2,1,"no","yes","cellular",1,1,73,6,999,0,"nonexistent","no"
"17484",45,"divorced",1,1,"no","no","cellular",1,1,300,1,999,0,"nonexistent","no"
"17485",48,"married",1,0,"unknown","yes","cellular",1,1,193,6,999,0,"nonexistent","no"
"17486",44,"married",1,1,"unknown","no","telephone",1,1,73,5,999,0,"nonexistent","no"
"17487",58,"married",0,2,"unknown","no","cellular",1,1,22,18,999,0,"nonexistent","no"
"17488",47,"married",0,1,"no","yes","cellular",1,1,502,2,999,0,"nonexistent","no"
"17489",47,"married",2,1,"no","no","cellular",1,1,83,4,999,0,"nonexistent","no"
"17490",51,"divorced",2,1,"no","yes","cellular",1,1,289,4,999,0,"nonexistent","no"
"17491",54,"divorced",2,1,"no","no","cellular",1,1,89,1,999,0,"nonexistent","no"
"17492",48,"married",1,0,"no","no","cellular",1,1,157,3,999,0,"nonexistent","no"
"17493",51,"divorced",2,1,"no","yes","cellular",1,1,438,2,999,0,"nonexistent","no"
"17494",55,"married",2,1,"no","no","telephone",1,1,155,1,999,0,"nonexistent","no"
"17495",40,"married",2,0,"no","no","cellular",1,1,189,1,999,0,"nonexistent","no"
"17496",40,"married",2,0,"no","yes","cellular",1,1,96,3,999,0,"nonexistent","no"
"17497",39,"single",2,1,"no","yes","cellular",1,1,25,18,999,0,"nonexistent","no"
"17498",44,"divorced",1,0,"no","yes","cellular",1,1,395,2,999,0,"nonexistent","no"
"17499",26,"single",1,0,"unknown","yes","cellular",1,1,246,1,999,0,"nonexistent","no"
"17500",59,"divorced",1,1,"unknown","no","cellular",1,1,630,3,999,0,"nonexistent","yes"
"17501",37,"married",2,1,"no","no","cellular",1,1,60,4,999,0,"nonexistent","no"
